SampleID,StationID,tsn,Name1,Name2,N_Taxa,LargeRareCount,Comments,TaxaID_IBI,Index_Name,Index_Class,DA_mi2,GP_RR,Family,Genus,CommonName,CNMember,OrdFamCodeOld,OrdFamCode,FeedingGroupsCode,FeedGrpWt,WetPIAssoc,Habitat,Tolerance,MNToleranceStm,LongLived,Legless,ToleranceWL,Comments,Habit,FFG,TolVal,TolVal2,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SubFamily,Tribe,SubGenus,Species,Variety,DrainSqMi,TaxaTransID,TaxaID,EXCLUDE_v1,EXCLUDE
20050158,05RD105,101738,Ophiogomphus,,0,1,,Ophiogomphus,MN_IBI_Bugs,3,210.8535935,RR,Gomphidae,Ophiogomphus,,clubtails,OdoGom,OdoGom,pr,PredE,,burr,1,0,TRUE,FALSE,,,BU,PR,0,0,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,,,,,,210.8535935,Ophiogomphus,Ophiogomphus,FALSE,FALSE
20050158,05RD105,102052,Calopteryx,,1,,,Calopteryx,MN_IBI_Bugs,3,210.8535935,RR,Calopterygidae,Calopteryx,,broad-winged damselflies,OdoCal,OdoCal,pr,PredE,,clim,5,5.02821253888945,TRUE,FALSE,,,CB,PR,5.02821253888945,5.02821253888945,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,,,,,,210.8535935,Calopteryx,Calopteryx,FALSE,FALSE
20050158,05RD105,102471,Pteronarcys,,0,1,,Pteronarcys,MN_IBI_Bugs,3,210.8535935,RR,Pteronarcyidae,Pteronarcys,,giant stoneflies,PlePte,PlePte,sh,,,clng,0,5.83238599959571,TRUE,FALSE,,,CN,SH,5.83238599959571,5.83238599959571,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Pteronarcyinae,Pteronarcyini,,,,210.8535935,Pteronarcys,Pteronarcys,FALSE,FALSE
20050158,05RD105,102914,Perlidae,,2,,Early Instar,Perlidae,MN_IBI_Bugs,3,210.8535935,RR,Perlidae,,common stoneflies,common stoneflies,PlePer,PlePer,pr,,,clng,1,2.88127864156983,TRUE,FALSE,,,CN,PR,2.88127864156983,2.88127864156983,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlinae,Perlini,,,,210.8535935,Perlidae,Perlidae,TRUE,TRUE
20050158,05RD105,102917,Acroneuria,,0,1,,Acroneuria,MN_IBI_Bugs,3,210.8535935,RR,Perlidae,Acroneuria,,common stoneflies,PlePer,PlePer,pr,,,clng,0,2.39669925715746,TRUE,FALSE,,,CN,PR,2.39669925715746,2.39669925715746,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Acroneuriinae,Acroneuriini,,,,210.8535935,Acroneuria,Acroneuria,FALSE,FALSE
20050158,05RD105,102962,Paragnetina,,1,,,Paragnetina,MN_IBI_Bugs,3,210.8535935,RR,Perlidae,Paragnetina,,common stoneflies,PlePer,PlePer,pr,,,clng,1,3.29132991182436,TRUE,FALSE,,,CN,PR,3.29132991182436,3.29132991182436,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlinae,Perlini,,,,210.8535935,Paragnetina,Paragnetina,FALSE,FALSE
20050158,05RD105,114093,Elmidae,,8,,Early Instar,Elmidae,MN_IBI_Bugs,3,210.8535935,RR,Elmidae,,riffle beetles,riffle beetles,ColElm,ColElm,cg,,,clng,4,8.16303432769311,TRUE,FALSE,,,CN,CG,8.16303432769311,8.16303432769311,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,,,,,,210.8535935,Elmidae,Elmidae,TRUE,TRUE
20050158,05RD105,114095,Stenelmis,,11,,,Stenelmis,MN_IBI_Bugs,3,210.8535935,RR,Elmidae,Stenelmis,,riffle beetles,ColElm,ColElm,sc,,,clng,5,8.29685056324205,TRUE,FALSE,,,CN,SC,8.29685056324205,8.29685056324205,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,,,,,,210.8535935,Stenelmis,Stenelmis,FALSE,FALSE
20050158,05RD105,114126,Dubiraphia,,1,,,Dubiraphia,MN_IBI_Bugs,3,210.8535935,RR,Elmidae,Dubiraphia,,riffle beetles,ColElm,ColElm,cg,,,clng,6,9.2646070334561,TRUE,FALSE,,,CN,CG,9.2646070334561,9.2646070334561,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,,,,,,210.8535935,Dubiraphia,Dubiraphia,FALSE,FALSE
20050158,05RD105,114177,Optioservus,,5,,,Optioservus,MN_IBI_Bugs,3,210.8535935,RR,Elmidae,Optioservus,,riffle beetles,ColElm,ColElm,sc,,,clng,4,3.08355920421152,TRUE,FALSE,,,CN,SC,3.08355920421152,3.08355920421152,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,,,,,,210.8535935,Optioservus,Optioservus,FALSE,FALSE
20050158,05RD105,115398,Hydropsychidae,,5,,Early Instar,Hydropsychidae,MN_IBI_Bugs,3,210.8535935,RR,Hydropsychidae,,net-spinning caddisflies,net-spinning caddisflies,TriHys,TriHys,cf,,,clng,4,7.55304108078019,FALSE,FALSE,,,CN,CF,7.55304108078019,7.55304108078019,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,,,,,,210.8535935,Hydropsychidae,Hydropsychidae,TRUE,TRUE
20050158,05RD105,115408,Cheumatopsyche,,4,,,Cheumatopsyche,MN_IBI_Bugs,3,210.8535935,RR,Hydropsychidae,Cheumatopsyche,,net-spinning caddisflies,TriHys,TriHys,cf,,,clng,5,8.04930157589415,FALSE,FALSE,,,CN,CF,8.04930157589415,8.04930157589415,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychinae,,,,,210.8535935,Cheumatopsyche,Cheumatopsyche,FALSE,FALSE
20050158,05RD105,115453,Hydropsyche,,3,,,Hydropsyche,MN_IBI_Bugs,3,210.8535935,RR,Hydropsychidae,Hydropsyche,,net-spinning caddisflies,TriHys,TriHys,cf,,,clng,4,7.80893118339394,FALSE,FALSE,,,CN,CF,7.80893118339394,7.80893118339394,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychinae,,,,,210.8535935,Hydropsyche,Hydropsyche,FALSE,FALSE
20050158,05RD105,115570,Ceratopsyche,,19,,,Ceratopsyche,MN_IBI_Bugs,3,210.8535935,RR,Hydropsychidae,Ceratopsyche,,net-spinning caddisflies,TriHys,TriHys,cf,,,clng,1,6.60830325412053,FALSE,FALSE,,,CN,CF,6.60830325412053,6.60830325412053,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychinae,,,,,210.8535935,Ceratopsyche,Ceratopsyche,FALSE,FALSE
20050158,05RD105,116607,Oecetis,,1,,,Oecetis,MN_IBI_Bugs,3,210.8535935,RR,Leptoceridae,Oecetis,,long-horn caddisflies,TriLet,TriLet,pr,PredE,,clng,8,4.30555239385649,FALSE,FALSE,,,CN,PR,4.30555239385649,4.30555239385649,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Leptocerinae,Oecetini,,,,210.8535935,Oecetis,Oecetis,FALSE,FALSE
20050158,05RD105,116906,Brachycentrus,,6,,,Brachycentrus,MN_IBI_Bugs,3,210.8535935,RR,Brachycentridae,Brachycentrus,,caddisflies,TriBrc,TriBrc,cf,,,clng,1,5.13920998591362,FALSE,FALSE,,,CN,CF,5.13920998591362,5.13920998591362,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,,,,,,210.8535935,Brachycentrus,Brachycentrus,FALSE,FALSE
20050158,05RD105,116958,Micrasema,,2,,,Micrasema,MN_IBI_Bugs,3,210.8535935,RR,Brachycentridae,Micrasema,,caddisflies,TriBrc,TriBrc,sh,,,clng,2,0.672257100600831,FALSE,FALSE,,,CN,SH,0.672257100600831,0.672257100600831,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,,,,,,210.8535935,Micrasema,Micrasema,FALSE,FALSE
20050158,05RD105,117020,Helicopsyche,borealis,2,,Changed from Helicopsyche to H. borealis on 2-4-2021 BJL/MS/WS,Helicopsyche borealis,MN_IBI_Bugs,3,210.8535935,RR,Helicopsychidae,Helicopsyche,,snail-case caddisflies,TriHel,TriHel,sc,,,clng,3,2.61477984668761,FALSE,FALSE,,,CN,SC,2.61477984668761,2.61477984668761,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,,,Helicopsyche (Feropsyche),Helicopsyche borealis,,210.8535935,Helicopsyche,Helicopsyche,FALSE,FALSE
20050158,05RD105,119037,Tipula,,0,1,,Tipula,MN_IBI_Bugs,3,210.8535935,RR,Tipulidae,Tipula,,crane flies,DipTip,DipTip,sh,PredE,,burr,4,6.29299704822832,FALSE,TRUE,,,BU,SH,6.29299704822832,6.29299704822832,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulinae,,,,,210.8535935,Tipula,Tipula,FALSE,FALSE
20050158,05RD105,126774,Simulium,,12,,,Simulium,MN_IBI_Bugs,3,210.8535935,RR,Simuliidae,Simulium,,black flies,DipSim,DipSim,cf,,,clng,6,6.3667860741774,FALSE,FALSE,,,CN,CF,6.3667860741774,6.3667860741774,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliinae,Prosimuliini,,,,210.8535935,Simuliidae,Simuliidae,FALSE,FALSE
20050158,05RD105,128202,Nilotanypus,,1,,,Nilotanypus,MN_IBI_Bugs,3,210.8535935,RR,Chironomidae,Nilotanypus,,midges,DipTan,DipTap,pr,PredE,,spra,6,5.63140608937792,FALSE,TRUE,,,SP,PR,5.63140608937792,5.63140608937792,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tanypodinae,Pentaneurini,,,,210.8535935,Nilotanypus,Nilotanypus,FALSE,FALSE
20050158,05RD105,128457,Orthocladiinae,,4,,Pupa,Orthocladiinae,MN_IBI_Bugs,3,210.8535935,RR,Chironomidae,,,midges,DipOrt,DipOrt,cg,,,burr,5,5,FALSE,TRUE,,,BU,CG,5,5,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Orthocladiinae,,,,,210.8535935,Orthocladiinae,Orthocladiinae,TRUE,TRUE
20050158,05RD105,128575,Cricotopus,,10,, Bicinctus 2: Cricotopus 4: trifascia 8:,Cricotopus,MN_IBI_Bugs,3,210.8535935,RR,Chironomidae,Cricotopus,,midges,DipOrt,DipOrt,sh,,,clng,7,8.51532796510931,FALSE,TRUE,T,,CN,SH,8.51532796510931,8.51532796510931,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Orthocladiinae,Orthocladiini,,,,210.8535935,Cricotopus,Cricotopus,FALSE,FALSE
20050158,05RD105,128689,Eukiefferiella,,6,,(5 segs),Eukiefferiella,MN_IBI_Bugs,3,210.8535935,RR,Chironomidae,Eukiefferiella,,midges,DipOrt,DipOrt,cg,,,spra,8,5.12848691766883,FALSE,TRUE,,,SP,CG,5.12848691766883,5.12848691766883,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Orthocladiinae,Orthocladiini,,,,210.8535935,Eukiefferiella,Eukiefferiella,FALSE,FALSE
20050158,05RD105,128811,Lopescladius,,2,,,Lopescladius,MN_IBI_Bugs,3,210.8535935,RR,Chironomidae,Lopescladius,,midges,DipOrt,DipOrt,cg,,,burr,4,0,FALSE,TRUE,,,BU,CG,0,0,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Orthocladiinae,Orthocladiini,,,,210.8535935,Lopescladius,Lopescladius,FALSE,FALSE
20050158,05RD105,128874,Orthocladius,,1,,,Orthocladius,MN_IBI_Bugs,3,210.8535935,RR,Chironomidae,Orthocladius,,midges,DipOrt,DipOrt,cg,,,spra,6,7.31303276954381,FALSE,TRUE,,,SP,CG,7.31303276954381,7.31303276954381,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Orthocladiinae,Orthocladiini,,,,210.8535935,Orthocladius,Orthocladius,FALSE,FALSE
20050158,05RD105,128978,Parametriocnemus,,1,,,Parametriocnemus,MN_IBI_Bugs,3,210.8535935,RR,Chironomidae,Parametriocnemus,,midges,DipOrt,DipOrt,cg,,,spra,5,5.15135597097156,FALSE,TRUE,,,SP,CG,5.15135597097156,5.15135597097156,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Orthocladiinae,Orthocladiini,,,,210.8535935,Parametriocnemus,Parametriocnemus,FALSE,FALSE
20050158,05RD105,129182,Thienemanniella,,2,,,Thienemanniella,MN_IBI_Bugs,3,210.8535935,RR,Chironomidae,Thienemanniella,,midges,DipOrt,DipOrt,cg,,,spra,6,7.95402787786357,FALSE,TRUE,,,SP,CG,7.95402787786357,7.95402787786357,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Orthocladiinae,Corynoneurini,,,,210.8535935,Thienemanniella,Thienemanniella,FALSE,FALSE
20050158,05RD105,129197,Tvetenia,,5,,,Tvetenia,MN_IBI_Bugs,3,210.8535935,RR,Chironomidae,Tvetenia,,midges,DipOrt,DipOrt,cg,,,spra,5,4.97901817670223,FALSE,TRUE,,,SP,CG,4.97901817670223,4.97901817670223,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Orthocladiinae,Orthocladiini,,,,210.8535935,Tvetenia,Tvetenia,FALSE,FALSE
20050158,05RD105,129535,Microtendipes,,1,,,Microtendipes,MN_IBI_Bugs,3,210.8535935,RR,Chironomidae,Microtendipes,,midges,DipCri,DipCri,cf,,,clng,6,4.69916131120642,FALSE,TRUE,I,,CN,CF,4.69916131120642,4.69916131120642,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironominae,Chironomini,,,,210.8535935,Microtendipes,Microtendipes,FALSE,FALSE
20050158,05RD105,129657,Polypedilum,,17,,(sm VMP),Polypedilum,MN_IBI_Bugs,3,210.8535935,RR,Chironomidae,Polypedilum,,midges,DipCri,DipCri,sh,,,clim,6,8.56830956542593,FALSE,TRUE,,,CB,SH,8.56830956542593,8.56830956542593,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironominae,Chironomini,,,,210.8535935,Polypedilum,Polypedilum,FALSE,FALSE
20050158,05RD105,129872,Tanytarsini,,2,,Pupa,Tanytarsini,MN_IBI_Bugs,3,210.8535935,RR,Chironomidae,,,midges,DipTny,DipTnt,cf,ColGF,,burr,6,6,FALSE,TRUE,,,BU,CF,6,6,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironominae,Tanytarsini,,,,210.8535935,Tanytarsini,Tanytarsini,TRUE,TRUE
20050158,05RD105,129952,Rheotanytarsus,,22,,,Rheotanytarsus,MN_IBI_Bugs,3,210.8535935,RR,Chironomidae,Rheotanytarsus,,midges,DipTny,DipTnt,cf,,,clng,6,6.21310394270041,FALSE,TRUE,,,CN,CF,6.21310394270041,6.21310394270041,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironominae,Tanytarsini,,,,210.8535935,Rheotanytarsus,Rheotanytarsus,FALSE,FALSE
20050158,05RD105,129978,Tanytarsus,,1,,(plumose setae),Tanytarsus,MN_IBI_Bugs,3,210.8535935,RR,Chironomidae,Tanytarsus,,midges,DipTny,DipTnt,cf,ColGF,,clng,6,5.04272679920323,FALSE,TRUE,,,CN,CF,5.04272679920323,5.04272679920323,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironominae,Tanytarsini,,,,210.8535935,Tanytarsus,Tanytarsus,FALSE,FALSE
20050158,05RD105,130929,Atherix,,0,1,,Atherix,MN_IBI_Bugs,3,210.8535935,RR,Athericidae,Atherix,,circular-seamed flies,DipAth,DipAth,pr,PredP,,spra,2,3.73036907042749,FALSE,TRUE,,,SP,PR,3.73036907042749,3.73036907042749,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,,,,,,210.8535935,Atherix,Atherix,FALSE,FALSE
20050158,05RD105,136327,Hemerodromia,,2,,,Hemerodromia,MN_IBI_Bugs,3,210.8535935,RR,Empididae,Hemerodromia,,balloon flies,DipEmp,DipEmp,pr,PredE,,spra,6,5.37770366261582,FALSE,TRUE,,,SP,PR,5.37770366261582,5.37770366261582,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Hemerodromiinae,Hemerodromiini,,,,210.8535935,Hemerodromia,Hemerodromia,FALSE,FALSE
20050158,05RD105,568546,Acerpenna,,7,,,Acerpenna,MN_IBI_Bugs,3,210.8535935,RR,Baetidae,Acerpenna,,mayflies,EphBae,EphBae,cg,,,swim,4,2.676971479904,FALSE,FALSE,,,SW,CG,2.676971479904,2.676971479904,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,,,,,,210.8535935,Acerpenna,Acerpenna,FALSE,FALSE
20050158,05RD105,568553,Plauditus,,15,,,Plauditus,MN_IBI_Bugs,3,210.8535935,RR,Baetidae,Plauditus,,mayflies,EphBae,EphBae,cg,,,swim,5,4.66566566127298,FALSE,FALSE,,,SW,CG,4.66566566127298,4.66566566127298,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,,,,,,210.8535935,Plauditus,Plauditus,FALSE,FALSE
20050023,05RN019,-36,Thienemannimyia Gr.,,1,,,Thienemannimyia Gr.,MN_IBI_Bugs,4,10.652713,GP,Chironomidae,Concha/Thiene,,midges,DipTan,DipTap,pr,PredE,,spra,,7.89868294598494,FALSE,TRUE,I,,SP,PR,7.89868294598494,7.89868294598494,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tanypodinae,Pentaneurini,,Gr.,,10.652713,Thienemannimyia,Thienemannimyia,FALSE,FALSE
20050023,05RN019,-20,Bezzia/Palpomyia,,1,,Original ID is Bezzia; BJL moved on 12-19-22 based on taxonomy updates,Bezzia/Palpomyia,MN_IBI_Bugs,4,10.652713,GP,Ceratopogonidae,Bezzia/Palpomyia,,,,DipCer,pr,PredE,,spra,6,6,FALSE,TRUE,,,SP,PR,6,6,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Ceratopogoninae,Palpomyiini,,,,10.652713,Bezzia/Palpomyia,Bezzia/Palpomyia,FALSE,FALSE
20050023,05RN019,68422,Oligochaeta,,1,,,Oligochaeta,MN_IBI_Bugs,4,10.652713,GP,,,oligochaetes,Oligochaeta,OlgXXX,OlgXXX,cg,,,burr,6,6,FALSE,TRUE,,,BU,CG,6,6,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,,,,,,10.652713,Oligochaeta,Oligochaeta,FALSE,FALSE
20050023,05RN019,69290,Hirudinea,,1,,,Hirudinea,MN_IBI_Bugs,4,10.652713,GP,,,leeches,,HirXXX,HirXXX,pr,,,spra,10,10,FALSE,TRUE,,,SP,PR,10,10,Annelida,,Clitellata,Hirudinea,,,,,,,,10.652713,Hirudinea,Hirudinea,FALSE,FALSE
20050023,05RN019,76484,Lymnaea,,0,2,,Lymnaea,MN_IBI_Bugs,4,10.652713,GP,Lymnaeidae,Lymnaea,,gastropods,BasLym,BasLym,sc,,,clim,8,7.15755038597222,FALSE,TRUE,,,CB,SC,7.15755038597222,7.15755038597222,Mollusca,,Gastropoda,,Basommatophora,,,,,,,10.652713,Lymnaea,Lymnaea,FALSE,FALSE
20050023,05RN019,76534,Stagnicola,,1,,,Stagnicola,MN_IBI_Bugs,4,10.652713,GP,Lymnaeidae,Stagnicola,,gastropods,BasLym,BasLym,sc,,,clim,8,10,FALSE,TRUE,,,CB,SC,10,10,Mollusca,,Gastropoda,,Basommatophora,,,,,,,10.652713,Stagnicola,Stagnicola,FALSE,FALSE
20050023,05RN019,76569,Ferrissia,,7,,,Ferrissia,MN_IBI_Bugs,4,10.652713,GP,Ancylidae,Ferrissia,,gastropods,BasAnc,BasAnc,sc,,,clim,7,7.07044099449106,FALSE,TRUE,,,CB,SC,7.07044099449106,7.07044099449106,Mollusca,,Gastropoda,,Basommatophora,,,,,,,10.652713,Ferrissia,Ferrissia,FALSE,FALSE
20050023,05RN019,76592,Gyraulus,,1,,,Gyraulus,MN_IBI_Bugs,4,10.652713,GP,Planorbidae,Gyraulus,,gastropods,BasPla,BasPla,sc,,,clim,8,8.20720666823784,FALSE,TRUE,,,CB,SC,8.20720666823784,8.20720666823784,Mollusca,,Gastropoda,,Basommatophora,,,,,,,10.652713,Gyraulus,Gyraulus,FALSE,FALSE
20050023,05RN019,76599,Helisoma,,1,,,Helisoma,MN_IBI_Bugs,4,10.652713,GP,Planorbidae,Helisoma,,gastropods,BasPla,BasPla,sc,,,clim,6,7.36357729368589,TRUE,TRUE,,,CB,SC,7.36357729368589,7.36357729368589,Mollusca,,Gastropoda,,Basommatophora,,,,,,,10.652713,Helisoma,Helisoma,FALSE,FALSE
20050023,05RN019,81388,Pisidiidae,,0,2,Changed from Pisidiidae 06/20/2000,Pisidiidae,MN_IBI_Bugs,4,10.652713,GP,Pisidiidae,,peaclams,Fingernail clam,VenPis,VenPis,cf,,,burr,8,7.82188472148241,FALSE,TRUE,I,Changed from Pisidiidae 06/20/2000,BU,CF,7.82188472148241,7.82188472148241,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,,,,,10.652713,Pisidiidae,Pisidiidae,FALSE,FALSE
20050023,05RN019,94025,Hyalella,,46,,,Hyalella,MN_IBI_Bugs,4,10.652713,GP,Hyalellidae,Hyalella,"scuds, sideswimmers",amphipods,AmpHya,AmpHya,cg,,,spra,8,7.30425909072411,FALSE,FALSE,,,SP,CG,7.30425909072411,7.30425909072411,Arthropoda,Crustacea,Malacostraca,,Amphipoda,Gammaridea,,,,,,10.652713,Hyalella,Hyalella,FALSE,FALSE
20050023,05RN019,97337,Cambarus,,0,2,,Cambarus,MN_IBI_Bugs,4,10.652713,GP,Cambaridae,Cambarus,,,DecCam,DecCam,cg,,,spra,6,6,TRUE,FALSE,T,,SP,CG,6,6,Arthropoda,Crustacea,Malacostraca,,Decapoda,Pleocyemata,Cambarinae,,,,,10.652713,Cambaridae,Cambaridae,FALSE,FALSE
20050023,05RN019,101148,Leptophlebia,,3,,,Leptophlebia,MN_IBI_Bugs,4,10.652713,GP,Leptophlebiidae,Leptophlebia,,mayflies,EphLeb,EphLeb,cg,,,swim,4,3.36146263051845,FALSE,FALSE,,,SW,CG,3.36146263051845,3.36146263051845,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,,,,,10.652713,Leptophlebia,Leptophlebia,FALSE,FALSE
20050023,05RN019,101324,Eurylophella,,9,,,Eurylophella,MN_IBI_Bugs,4,10.652713,GP,Ephemerellidae,Eurylophella,,mayflies,EphEpm,EphEpm,cg,,,clng,4,1.34469107302557,FALSE,FALSE,,,CN,CG,1.34469107302557,1.34469107302557,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,,,,,10.652713,Eurylophella,Eurylophella,FALSE,FALSE
20050023,05RN019,101478,Caenis,,141,,,Caenis,MN_IBI_Bugs,4,10.652713,GP,Caenidae,Caenis,,mayflies,EphCae,EphCae,cg,,,spra,7,8.79397655838929,FALSE,FALSE,,,SP,CG,8.79397655838929,8.79397655838929,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,,,,,10.652713,Caenis,Caenis,FALSE,FALSE
20050023,05RN019,101597,Anax,,0,6,,Anax,MN_IBI_Bugs,4,10.652713,GP,Aeshnidae,Anax,Green darner,darners,OdoAes,OdoAes,pr,PredE,,clim,8,8.12990526219378,TRUE,FALSE,,,CB,PR,8.12990526219378,8.12990526219378,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,,,,,,10.652713,Anax,Anax,FALSE,FALSE
20050023,05RN019,101603,Aeshna,,0,7,,Aeshna,MN_IBI_Bugs,4,10.652713,GP,Aeshnidae,Aeshna,,darners,OdoAes,OdoAes,pr,PredE,,clim,5,7.99195288812962,TRUE,FALSE,,,CB,PR,7.99195288812962,7.99195288812962,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,,,,,,10.652713,Aeshna,Aeshna,FALSE,FALSE
20050023,05RN019,101854,Dorocordulia,,0,1,,Dorocordulia,MN_IBI_Bugs,4,10.652713,GP,Corduliidae,Dorocordulia,,green-eyed skimmers,OdoLib,OdoCod,pr,PredE,,spra,5,5,TRUE,FALSE,,,SP,PR,5,5,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Corduliinae,,,,,10.652713,Dorocordulia,Dorocordulia,FALSE,FALSE
20050023,05RN019,101885,Leucorrhinia,,0,1,,Leucorrhinia,MN_IBI_Bugs,4,10.652713,GP,Libellulidae,Leucorrhinia,whitefaces,common skimmers,OdoLib,OdoLib,pr,PredE,,clim,9,9,FALSE,FALSE,I,,CB,PR,9,9,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,,,,,,10.652713,Leucorrhinia,Leucorrhinia,FALSE,FALSE
20050023,05RN019,102035,Epitheca,,0,1,(Tetragoneuria),Epitheca,MN_IBI_Bugs,4,10.652713,GP,Corduliidae,Epitheca,,green-eyed skimmers,OdoCod,OdoCod,pr,PredE,,clim,7,4.12704658265872,TRUE,FALSE,,,CB,PR,4.12704658265872,4.12704658265872,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Corduliinae,,,,,10.652713,Epitheca,Epitheca,FALSE,FALSE
20050023,05RN019,102102,Enallagma,,20,,,Enallagma,MN_IBI_Bugs,4,10.652713,GP,Coenagrionidae,Enallagma,,narrow-winged damselflies,OdoCoe,OdoCoe,pr,PredE,,clim,9,9.16711553387796,FALSE,FALSE,,,CB,PR,9.16711553387796,9.16711553387796,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,,,,,,10.652713,Enallagma,Enallagma,FALSE,FALSE
20050023,05RN019,103558,Notonecta,,0,2,,Notonecta,MN_IBI_Bugs,4,10.652713,GP,Notonectidae,Notonecta,backswimmer,backswimmers,HetNot,HetNot,pr,PredP,,swim,7,6.76779306623097,FALSE,FALSE,,,SW,PR,6.76779306623097,6.76779306623097,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Notonectinae,Notonectini,,,,10.652713,Notonectidae,Notonectidae,FALSE,FALSE
20050023,05RN019,103603,Neoplea,,3,,,Neoplea,MN_IBI_Bugs,4,10.652713,GP,Pleidae,Neoplea,pygmy backswimmers,pleid water bugs,HetPle,HetPle,pr,PredP,,swim,8,8.9162491948654,FALSE,FALSE,,,SW,PR,8.9162491948654,8.9162491948654,Arthropoda,,Insecta,Pterygota,Hemiptera,,,,,,,10.652713,Pleidae,Pleidae,FALSE,FALSE
20050023,05RN019,111858,Haliplus,,1,,,Haliplus,MN_IBI_Bugs,4,10.652713,GP,Haliplidae,Haliplus,crawling water beetles,crawling water beetles,ColHal,ColHal,sh,,,clim,6,8.65706229584757,FALSE,FALSE,,,CB,SH,8.65706229584757,8.65706229584757,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,,,,,,10.652713,Haliplus,Haliplus,FALSE,FALSE
20050023,05RN019,111923,Peltodytes,,1,,,Peltodytes,MN_IBI_Bugs,4,10.652713,GP,Haliplidae,Peltodytes,crawling water beetles,crawling water beetles,ColHal,ColHal,sh,,,clim,7,8.0237598458123,FALSE,FALSE,,,CB,SH,8.0237598458123,8.0237598458123,Arthropoda,,Insecta,Pterygota,Coleoptera,Adephaga,,,,,,10.652713,Peltodytes,Peltodytes,FALSE,FALSE
20050023,05RN019,114126,Dubiraphia,,7,,,Dubiraphia,MN_IBI_Bugs,4,10.652713,GP,Elmidae,Dubiraphia,,riffle beetles,ColElm,ColElm,cg,,,clng,6,9.2646070334561,TRUE,FALSE,,,CN,CG,9.2646070334561,9.2646070334561,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,,,,,,10.652713,Dubiraphia,Dubiraphia,FALSE,FALSE
